,mouse,date_of_birth,treatment,injection_time,notes,image,video,recording,camera,year,month,day,hour,minutes,seconds,animal,start,end,discard,Notes,video_time,label
43211,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame10130.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43212,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame12040.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43213,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame01000.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43214,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame10680.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43215,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame16030.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43216,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame01360.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43217,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame09700.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43218,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame09890.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43219,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame12240.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43220,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame01770.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43221,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame19880.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43222,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame03600.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43223,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame03370.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43224,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame15260.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43225,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame04580.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43226,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame21270.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43227,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame11840.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43228,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame16040.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43229,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame04120.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43230,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame22870.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43231,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame14440.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43232,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame10140.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43233,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame03470.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43234,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame03510.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43235,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame18130.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43236,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame09940.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43237,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame04900.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43238,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame08490.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43239,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame11880.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43240,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame03260.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43241,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame10630.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43242,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame03670.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43243,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame14480.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43244,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame08240.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43245,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame12230.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43246,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame09980.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43247,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame05610.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43248,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame09770.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43249,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame10590.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43250,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame05360.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43251,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame17210.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43252,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame09990.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43253,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame01300.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43254,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame05600.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43255,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame04250.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43256,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame12750.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43257,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame03660.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43258,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame10230.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43259,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame11890.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43260,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame02620.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43261,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame16480.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43262,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame21210.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43263,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame04910.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43264,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame18450.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43265,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame14530.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43266,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame09950.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43267,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame03500.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43268,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame02540.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43269,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame10150.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43270,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame17170.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43271,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame16050.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43272,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame04520.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43273,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame17560.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43274,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame11850.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43275,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame01100.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43276,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame20100.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43277,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame04920.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43278,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame10000.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43279,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame09790.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43280,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame09960.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43281,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame03530.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43282,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame01290.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43283,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame09800.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43284,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame03450.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43285,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame14460.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43286,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame10160.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43287,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame23540.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43288,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame01520.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43289,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame03280.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43290,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame18850.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43291,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame00990.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43292,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame05630.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43293,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame03490.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43294,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame23230.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43295,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame03650.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43296,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame10610.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43297,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame05590.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43298,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame17180.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43299,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame15230.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43300,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame02770.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43301,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame15350.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43302,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame03240.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43303,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame02610.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43304,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame03250.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43305,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame02600.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43306,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame05580.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43307,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame03640.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43308,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame10600.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43309,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame04890.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43310,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame01120.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43311,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame11680.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43312,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame01450.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43313,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame07800.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43314,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame03680.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43315,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame23550.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43316,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame10170.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43317,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame20500.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43318,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame09810.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43319,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame03520.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43320,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame09780.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43321,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame09970.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43322,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame10010.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43323,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame14510.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43324,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame04930.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43325,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame04770.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43326,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame12890.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43327,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame03590.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43328,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame17240.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43329,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame03180.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43330,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame03630.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43331,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame14370.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43332,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame15250.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43333,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame10300.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43334,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame20360.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43335,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame21240.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43336,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame04940.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43337,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame00930.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43338,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame09900.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43339,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame03550.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43340,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame09690.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43341,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame03430.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43342,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame19870.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43343,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame03380.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43344,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame13030.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43345,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame04570.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43346,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame19910.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43347,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame19900.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43348,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame01430.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43349,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame23040.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43350,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame16010.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43351,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame19860.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43352,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame23900.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43353,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame03420.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43354,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame09680.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43355,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame21130.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43356,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame03540.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43357,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame18160.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43358,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame01380.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
43359,f10,15 August 22,saline,12:08,,f10_rec1_preinjection/frame09910.png,f10_rec1_preinjection,1,Basler_acA1920-40um,2023,3,8,11,52,46,f10,,,,,11:52,0.0
